RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,ShPCT,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,Hat Trick,Playmaker,Savior,DI,DT,pdt,pdh,pnt,poh,pot,MAJ,EXT,ACC,NEG,RAW,z1,z2,z3,z4,AFP,tZ,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,pdt_mean,pdt_std,pnt_mean,pnt_std,pot_mean,pot_std,AFP_mean,AFP_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,pdt_z,pnt_z,pot_z,AFP_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC004190,Amateur,Demonikgoat4061,49,21,Aloof Goofs,Vibe Tribe,N/A,9,13,"[13, 16, 18, 19, 20, 21, 22, 23, 25]",38.1,213.98,0.49,0.265,0.714,1.286,358.96,1.274,0.741,0.653,2.903,1.0,0.0,2.0,0.82,0.57,0.53,0.681,0.274,0.319,0.196,115.81,98.17,3.0,1.53,96.64,0.53,0.151,0.123,0.196,0.299,28.895,0.8,1.63,0.44,0.96,0.56,56,34.0,310.91181818181815,67.94881775742707,0.8704545454545454,0.3311182679335396,0.49186363636363634,0.16032475834545373,2.2104090909090908,0.6067497843969958,38.44772727272727,5.923993932521715,0.8950454545454545,0.2250746917872307,0.8098636363636363,0.1547111888263158,0.45240909090909087,0.09598643708303847,2.1077727272727276,0.29489383591196766,122.07363636363635,21.639633951981665,0.5881818181818181,0.2439679206788186,0.619090909090909,0.1081405210565045,0.5084545454545455,0.028699970586889313,0.29872727272727273,0.01621046639610411,0.19277272727272726,0.018340514138771014,0.30809090909090914,0.0204797439783781,37.624545454545455,7.157356739595666,1.3395454545454546,0.31938150455927383,1.2995454545454546,0.1767828173272632,0.6945454545454545,0.16907950434005534,2.049545454545455,0.5981676566436416,1.136818181818182,0.32033295719173743,-1.4265416438569771,-1.1489989598849566,-1.4150255937065594,-1.5235425123847275,-0.05869811426009499,-0.8043794400331858,-3.000018079865054,-3.006580073820714,-2.696656138192951,-1.175326552199246,0.9501994408657038,0.45395480446463343,0.7507134712987094,-1.5253893455659893,0.17596413616619597,-0.4438975946431293,-1.2196605216353384,-1.6893447079535584,-1.869268464269367,-1.5054778847323131,-1.8214716935030668,-1.8006832230906653,-3.87,-4.18,0.00045454545454544484,1.4716349096699588,-0.00045454545454544484,1.4601483201658376,-2.630037191984367,-2.8624115761546465,-2.3107,42.5216,4.545454545443952e-06,0.9567596466233964,87.48897727272727,33.56277864718496,-2.4151358741032842,-1.3397990001194031,-0.4347,-0.5402,-0.4555,-0.4734,-0.8103,-0.6642,-0.7233,-1.9038000000000002,-2.1978,-2.909,99.96000000000001,-1.0092936587501423e-17,0.9205776235344747,-4.5454545454742306e-06,0.9409620353038249,4.0371746350005693e-17,1.9220446806163778,147.59727272727272,43.711774286288254,-2.0680493978232186,-2.3356898281616787,-1.5134923913772476,-1.0898041432789844,-4.671345932479451,-4.938986362817911,-4.2101,4.0371746350005693e-17,2.6737676253542695,0.0,2.6468646244864282,-1.7471024363459804,-1.865976188251873
RSC000146,Amateur,EtherealDoom989,31,21,Aloof Goofs,Vibe Tribe,N/A,13,9,"[9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23]",26.67,266.23,0.387,0.258,0.935,1.452,360.66,1.323,0.731,0.581,2.941,1.0,0.0,3.0,0.35,0.74,0.576,0.732,0.274,0.268,0.151,119.42,146.81,4.0,3.23,143.58,0.576,0.156,0.117,0.151,0.259,37.187,1.06,1.62,0.58,1.28,0.71,56,34.0,310.91181818181815,67.94881775742707,0.8704545454545454,0.3311182679335396,0.49186363636363634,0.16032475834545373,2.2104090909090908,0.6067497843969958,38.44772727272727,5.923993932521715,0.8950454545454545,0.2250746917872307,0.8098636363636363,0.1547111888263158,0.45240909090909087,0.09598643708303847,2.1077727272727276,0.29489383591196766,122.07363636363635,21.639633951981665,0.5881818181818181,0.2439679206788186,0.619090909090909,0.1081405210565045,0.5084545454545455,0.028699970586889313,0.29872727272727273,0.01621046639610411,0.19277272727272726,0.018340514138771014,0.30809090909090914,0.0204797439783781,37.624545454545455,7.157356739595666,1.3395454545454546,0.31938150455927383,1.2995454545454546,0.1767828173272632,0.6945454545454545,0.16907950434005534,2.049545454545455,0.5981676566436416,1.136818181818182,0.32033295719173743,-0.6575805092198861,-1.4600660618084107,-1.4586869724745037,-1.2499536224191956,-1.9881396582919433,0.17751682846828337,-3.316737254294054,-2.902398688367799,-2.825516071404114,0.9938413784672268,-0.9762833470855466,-1.1180738702554869,2.3535025703583994,-1.5253893455659893,-2.277620297700467,-2.3970470110728845,-0.06113226858246208,-0.8752712682320458,-1.8127018807564026,-0.6774650481295409,-1.2865046212351656,-1.3324204464004217,-1.83,-1.91,0.00045454545454544484,1.4716349096699588,-0.00045454545454544484,1.4601483201658376,-1.2438238135197939,-1.3077749898233462,-1.2965,83.2764,4.545454545443952e-06,0.9567596466233964,87.48897727272727,33.56277864718496,-1.355099527901474,-0.12551336458194584,-0.2439,-0.3997,-0.0427,-0.2239,-0.5996,-0.3727,-0.3421,-0.9102,-1.3144,-0.9364,79.89,-1.0092936587501423e-17,0.9205776235344747,-4.5454545454742306e-06,0.9409620353038249,4.0371746350005693e-17,1.9220446806163778,147.59727272727272,43.711774286288254,-0.988727052158154,-1.3968634283114862,-0.4871895068015314,-1.548948168606176,-3.0248647275658613,-3.4330011037191936,-3.3127,4.0371746350005693e-17,2.6737676253542695,0.0,2.6468646244864282,-1.1313117485911186,-1.2970066817774255
RSC007306,Amateur,SAMCRO-8640,8,21,Aloof Goofs,Vibe Tribe,N/A,3,20,"[20, 21, 22]",27.27,257.0,0.375,0.0,1.5,1.375,416.96,1.583,1.042,0.625,3.25,0.0,0.0,1.0,0.13,0.38,0.588,0.75,0.268,0.25,0.143,136.75,120.25,1.0,3.12,117.13,0.588,0.162,0.107,0.143,0.249,29.165,1.0,1.67,0.9,1.44,0.95,56,34.0,310.91181818181815,67.94881775742707,0.8704545454545454,0.3311182679335396,0.49186363636363634,0.16032475834545373,2.2104090909090908,0.6067497843969958,38.44772727272727,5.923993932521715,0.8950454545454545,0.2250746917872307,0.8098636363636363,0.1547111888263158,0.45240909090909087,0.09598643708303847,2.1077727272727276,0.29489383591196766,122.07363636363635,21.639633951981665,0.5881818181818181,0.2439679206788186,0.619090909090909,0.1081405210565045,0.5084545454545455,0.028699970586889313,0.29872727272727273,0.01621046639610411,0.19277272727272726,0.018340514138771014,0.30809090909090914,0.0204797439783781,37.624545454545455,7.157356739595666,1.3395454545454546,0.31938150455927383,1.2995454545454546,0.1767828173272632,0.6945454545454545,0.16907950434005534,2.049545454545455,0.5981676566436416,1.136818181818182,0.32033295719173743,-0.7934180455395102,-1.4963068892169686,-3.067920647064452,-1.3768593123429664,-1.8868566376078573,2.687794618981088,-4.997287975754059,-6.142439775953454,-3.8733507914633134,-0.22845286452655736,-1.8780412478286852,2.210928029151826,2.7716214657652762,-1.8955205838283253,-2.7138130859434297,-2.885334365180324,-1.1819370980554693,-1.0631343697062412,-2.0955347983212302,1.2151357212482252,-1.0190210851012154,-0.5832000036960315,-4.1,-6.37,0.00045454545454544484,1.4716349096699588,-0.00045454545454544484,1.4601483201658376,-2.786325955242627,-4.362259207901584,-2.5903,105.417,4.545454545443952e-06,0.9567596466233964,87.48897727272727,33.56277864718496,-2.7073722795440514,0.5341638401198473,-0.4873,-0.175,0.1816,-0.5015,-0.2624,-0.7445,-0.7662,-0.9822,-1.7731000000000001,-2.2451,78.52,-1.0092936587501423e-17,0.9205776235344747,-4.5454545454742306e-06,0.9409620353038249,4.0371746350005693e-17,1.9220446806163778,147.59727272727272,43.711774286288254,-1.066938816336782,-1.8843432444890769,-1.1680789851774007,-1.5802898384964725,-3.815307640010655,-4.632712068162951,-5.0414,4.0371746350005693e-17,2.6737676253542695,0.0,2.6468646244864282,-1.4269406225999663,-1.7502640767137219
RSC007542,Amateur,omoplatypus818,23,21,Aloof Goofs,Vibe Tribe,N/A,1,21,[21],71.43,112.09,0.217,0.13,0.391,0.304,391.2,1.533,0.92,0.406,3.322,0.0,0.0,1.0,0.22,0.39,0.642,0.795,0.256,0.205,0.101,53.53,58.56,1.0,1.09,57.47,0.642,0.153,0.104,0.101,0.208,11.954,0.09,1.79,0.22,0.42,0.26,56,34.0,310.91181818181815,67.94881775742707,0.8704545454545454,0.3311182679335396,0.49186363636363634,0.16032475834545373,2.2104090909090908,0.6067497843969958,38.44772727272727,5.923993932521715,0.8950454545454545,0.2250746917872307,0.8098636363636363,0.1547111888263158,0.45240909090909087,0.09598643708303847,2.1077727272727276,0.29489383591196766,122.07363636363635,21.639633951981665,0.5881818181818181,0.2439679206788186,0.619090909090909,0.1081405210565045,0.5084545454545455,0.028699970586889313,0.29872727272727273,0.01621046639610411,0.19277272727272726,0.018340514138771014,0.30809090909090914,0.0204797439783781,37.624545454545455,7.157356739595666,1.3395454545454546,0.31938150455927383,1.2995454545454546,0.1767828173272632,0.6945454545454545,0.16907950434005534,2.049545454545455,0.5981676566436416,1.136818181818182,0.32033295719173743,-2.92605264879809,-1.9734777834296462,-2.2570664699454857,-3.142002090373598,5.567573684740913,-2.2394586016891784,-4.674105144704058,-4.871426873427892,-4.117506454389729,-2.985431107891741,-1.509140288433765,2.118455754168289,4.653156495096222,-2.6357830603529977,-5.003825224218981,-4.887312517020825,-3.5865957766966967,-3.912391408731535,-2.77433380047682,-2.8066409136795274,-2.7242286279551498,-2.7372087764711535,-7.1,-7.86,0.00045454545454544484,1.4716349096699588,-0.00045454545454544484,1.4601483201658376,-4.82487504121994,-5.382703487035345,-3.9737,12.6434,4.545454545443952e-06,0.9567596466233964,87.48897727272727,33.56277864718496,-4.153294465834313,-2.2300173075510497,-0.7476,-0.8212,-0.7582,-0.8685,-1.2317,-1.1422,-1.3268,-3.1955,-3.7007,-7.499,96.17,-1.0092936587501423e-17,0.9205776235344747,-4.5454545454742306e-06,0.9409620353038249,4.0371746350005693e-17,1.9220446806163778,147.59727272727272,43.711774286288254,-3.471190172677852,-3.932884979095406,-3.9015742327047027,-1.1765084709317029,-8.549272876314257,-9.010967682731811,-8.0191,4.0371746350005693e-17,2.6737676253542695,0.0,2.6468646244864282,-3.1974629340429286,-3.4043931069879374
RSC007333,Amateur,Dracula,31,21,Amaranth,Flower Road,N/A,2,20,"[20, 21]",41.94,359.45,1.258,0.645,0.645,3.0,283.85,0.718,0.387,0.97,1.707,6.0,2.0,1.0,1.74,0.48,0.451,0.6,0.289,0.4,0.26,224.82,134.63,9.0,7.26,127.37,0.451,0.149,0.14,0.26,0.361,45.981,1.74,0.99,0.65,1.67,0.9,56,34.0,310.91181818181815,67.94881775742707,0.8704545454545454,0.3311182679335396,0.49186363636363634,0.16032475834545373,2.2104090909090908,0.6067497843969958,38.44772727272727,5.923993932521715,0.8950454545454545,0.2250746917872307,0.8098636363636363,0.1547111888263158,0.45240909090909087,0.09598643708303847,2.1077727272727276,0.29489383591196766,122.07363636363635,21.639633951981665,0.5881818181818181,0.2439679206788186,0.619090909090909,0.1081405210565045,0.5084545454545455,0.028699970586889313,0.29872727272727273,0.01621046639610411,0.19277272727272726,0.018340514138771014,0.30809090909090914,0.0204797439783781,37.624545454545455,7.157356739595666,1.3395454545454546,0.31938150455927383,1.2995454545454546,0.1767828173272632,0.6945454545454545,0.16907950434005534,2.049545454545455,0.5981676566436416,1.136818181818182,0.32033295719173743,0.7143344567297705,1.1704139942627412,0.9551635394104189,1.3013451828015494,0.5895132181180582,-1.1109443383435988,0.5937750014109562,0.6814409712124749,1.3590407070847252,0.24475292179693423,4.721187025791556,1.2862052793164613,-2.0019025901298937,-0.6000612499101521,3.665506442109894,2.583484000822993,1.1675336090522463,1.253843881808833,1.7509928805604396,-0.26345862982815427,-0.6345135019086615,-0.7392875959261127,1.6,0.93,0.00045454545454544484,1.4716349096699588,-0.00045454545454544484,1.4601483201658376,1.0869173081142673,0.6372328979215401,-0.0368,82.7905,4.545454545443952e-06,0.9567596466233964,87.48897727272727,33.56277864718496,-0.03846791154333937,-0.1399907117976763,-0.0069,-0.2218,-0.0476,0.1956,-0.3327,-0.0106,0.2989,-0.0807,-0.044399999999999995,2.4214,197.74,-1.0092936587501423e-17,0.9205776235344747,-4.5454545454742306e-06,0.9409620353038249,4.0371746350005693e-17,1.9220446806163778,147.59727272727272,43.711774286288254,-0.08766235235021205,-0.04718092003692772,1.2598042201721789,1.147121755898532,2.3192636237204987,2.359745056033783,2.6188,4.0371746350005693e-17,2.6737676253542695,0.0,2.6468646244864282,0.8674140571259256,0.8915246492788218
RSC006797,Amateur,The-Manimal,55,21,Amaranth,Flower Road,N/A,7,18,"[18, 19, 20, 21, 22, 23, 25]",36.76,331.27,0.909,0.655,0.855,2.473,296.85,0.727,0.406,1.012,1.994,5.0,1.0,3.0,0.36,0.67,0.496,0.674,0.321,0.326,0.184,197.11,134.16,9.0,4.09,130.07,0.496,0.178,0.142,0.184,0.311,40.452,1.56,1.27,0.67,2.11,1.18,56,34.0,310.91181818181815,67.94881775742707,0.8704545454545454,0.3311182679335396,0.49186363636363634,0.16032475834545373,2.2104090909090908,0.6067497843969958,38.44772727272727,5.923993932521715,0.8950454545454545,0.2250746917872307,0.8098636363636363,0.1547111888263158,0.45240909090909087,0.09598643708303847,2.1077727272727276,0.29489383591196766,122.07363636363635,21.639633951981665,0.5881818181818181,0.2439679206788186,0.619090909090909,0.1081405210565045,0.5084545454545455,0.028699970586889313,0.29872727272727273,0.01621046639610411,0.19277272727272726,0.018340514138771014,0.30809090909090914,0.0204797439783781,37.624545454545455,7.157356739595666,1.3395454545454546,0.31938150455927383,1.2995454545454546,0.1767828173272632,0.6945454545454545,0.16907950434005534,2.049545454545455,0.5981676566436416,1.136818181818182,0.32033295719173743,0.29961053760875195,0.1164099304638526,1.0175369376503394,0.4327828634531432,-0.2848968604545555,-0.1779207347901672,0.535602091821956,0.48349633885193644,0.3858091062530424,0.369523978737698,-0.9352943515972221,-0.47076794537073213,-0.4339567323541079,1.3739720208223076,-0.47832504619824795,0.14204723028579813,0.39504172396669895,0.6902545773862475,0.16712854219739876,-0.14517108174204382,0.10106622245970229,0.13480292056234233,0.76,0.85,0.00045454545454544484,1.4716349096699588,-0.00045454545454544484,1.4601483201658376,0.5161235640406197,0.5824439433371771,0.3273,87.1469,4.545454545443952e-06,0.9567596466233964,87.48897727272727,33.56277864718496,0.3420874361711933,-0.010192161868455955,0.0616,0.0404,-0.0035,0.0929,0.0607,0.0941,0.1419,0.19140000000000001,0.29669999999999996,1.0853,152.39,-1.0092936587501423e-17,0.9205776235344747,-4.5454545454742306e-06,0.9409620353038249,4.0371746350005693e-17,1.9220446806163778,147.59727272727272,43.711774286288254,0.20791293977485242,0.31532042135870364,0.5646590898459013,0.10964385113579503,0.8822158807565487,0.9896233623403999,0.9505,4.0371746350005693e-17,2.6737676253542695,0.0,2.6468646244864282,0.3299523385618287,0.37388514440265974
RSC007534,Amateur,murphalayycious,38,21,Amaranth,Flower Road,N/A,1,21,[21],23.08,192.11,0.316,0.289,0.737,1.368,284.96,0.647,0.377,0.95,1.882,1.0,0.0,2.0,0.24,0.5,0.512,0.672,0.298,0.328,0.19,101.74,90.37,3.0,1.97,88.4,0.512,0.16,0.138,0.19,0.306,27.05,1.05,1.23,0.6,1.95,1.14,56,34.0,310.91181818181815,67.94881775742707,0.8704545454545454,0.3311182679335396,0.49186363636363634,0.16032475834545373,2.2104090909090908,0.6067497843969958,38.44772727272727,5.923993932521715,0.8950454545454545,0.2250746917872307,0.8098636363636363,0.1547111888263158,0.45240909090909087,0.09598643708303847,2.1077727272727276,0.29489383591196766,122.07363636363635,21.639633951981665,0.5881818181818181,0.2439679206788186,0.619090909090909,0.1081405210565045,0.5084545454545455,0.028699970586889313,0.29872727272727273,0.01621046639610411,0.19277272727272726,0.018340514138771014,0.30809090909090914,0.0204797439783781,37.624545454545455,7.157356739595666,1.3395454545454546,0.31938150455927383,1.2995454545454546,0.1767828173272632,0.6945454545454545,0.16907950434005534,2.049545454545455,0.5981676566436416,1.136818181818182,0.32033295719173743,-1.7484015484409607,-1.674490957309044,-1.2653294379307505,-1.3883961932451272,-2.5941497320517284,-0.7021911405963813,1.052694621501957,0.78562235666539,0.7656068041385776,-1.55610933338143,-1.4271622974571159,1.1012607293493883,0.12353512818839434,-0.04486439251664775,-0.151180455016026,-0.10209644676792164,-1.4774372494311123,-0.9065817851444118,0.3933948762492619,-0.5591775000434305,-0.16641731367424809,0.009932846778277184,-0.79,-0.77,0.00045454545454544484,1.4716349096699588,-0.00045454545454544484,1.4601483201658376,-0.5371267970476588,-0.5270323869961736,-0.3359,53.04,4.545454545443952e-06,0.9567596466233964,87.48897727272727,33.56277864718496,-0.35108561135497546,-1.0264042091049168,-0.0632,0.003,-0.349,-0.0967,0.0045,-0.0965,-0.1477,-0.5059,-0.2397,-2.384,68.36,-1.0092936587501423e-17,0.9205776235344747,-4.5454545454742306e-06,0.9409620353038249,4.0371746350005693e-17,1.9220446806163778,147.59727272727272,43.711774286288254,-0.5495462708051089,-0.2547344585141098,-1.24034577553914,-1.8127214925734163,-3.602613538917665,-3.307801726626666,-0.4747,4.0371746350005693e-17,2.6737676253542695,0.0,2.6468646244864282,-1.3473921610672226,-1.2497056691248347
RSC007562,Amateur,th3lofty,50,21,Amaranth,Flower Road,N/A,2,21,"[21, 25]",41.86,368.82,1.08,0.4,1.18,2.58,298.95,0.758,0.437,0.95,2.023,5.0,1.0,7.0,0.6,0.62,0.52,0.68,0.293,0.32,0.188,221.06,147.76,13.0,6.5,141.26,0.52,0.16,0.132,0.188,0.3,42.378,1.5,1.27,0.93,2.7,1.56,56,34.0,310.91181818181815,67.94881775742707,0.8704545454545454,0.3311182679335396,0.49186363636363634,0.16032475834545373,2.2104090909090908,0.6067497843969958,38.44772727272727,5.923993932521715,0.8950454545454545,0.2250746917872307,0.8098636363636363,0.1547111888263158,0.45240909090909087,0.09598643708303847,2.1077727272727276,0.29489383591196766,122.07363636363635,21.639633951981665,0.5881818181818181,0.2439679206788186,0.619090909090909,0.1081405210565045,0.5084545454545455,0.028699970586889313,0.29872727272727273,0.01621046639610411,0.19277272727272726,0.018340514138771014,0.30809090909090914,0.0204797439783781,37.624545454545455,7.157356739595666,1.3395454545454546,0.31938150455927383,1.2995454545454546,0.1767828173272632,0.6945454545454545,0.16907950434005534,2.049545454545455,0.5981676566436416,1.136818181818182,0.32033295719173743,0.8522323673814363,0.632841721035801,-0.5729847174676328,0.6091323286718902,0.5760088153601802,1.2660443659472866,0.33522873657095525,0.16053404394790038,0.2874686309076802,0.8866306925033097,0.04844154012256538,-0.008406570453049338,0.40228105845964546,-0.3533070910685946,-0.26022865207676665,-0.3950688592323853,0.664135478836434,0.5023914759120521,0.16712854219739876,1.392567043377391,1.0874117619536452,1.3210686215109606,1.17,1.05,0.00045454545454544484,1.4716349096699588,-0.00045454545454544484,1.4601483201658376,0.794725272457519,0.7194163297980847,0.9145,131.3718,4.545454545443952e-06,0.9567596466233964,87.48897727272727,33.56277864718496,0.9558256953801292,1.3074847940503687,0.172,0.3963,0.4445,0.1431,0.5945,0.2629,0.2185,1.1559,1.0759,1.1665,175.66000000000003,-1.0092936587501423e-17,0.9205776235344747,-4.5454545454742306e-06,0.9409620353038249,4.0371746350005693e-17,1.9220446806163778,147.59727272727272,43.711774286288254,1.2556246974177214,1.1434090910024328,0.6069057664288621,0.6419946966447018,2.5045251604912853,2.3923095540759967,0.8944,4.0371746350005693e-17,2.6737676253542695,0.0,2.6468646244864282,0.936702627686069,0.9038276955853671
RSC007161,Amateur,Ander,56,21,Astro Amber Ales,5 O'clock Nowhere,N/A,6,20,"[20, 21, 22, 23, 24, 25]",38.98,349.82,0.821,0.571,1.304,2.107,301.16,0.878,0.481,0.807,2.281,1.0,0.0,9.0,0.88,0.46,0.501,0.664,0.297,0.336,0.202,206.05,143.77,10.0,4.46,139.31,0.501,0.163,0.134,0.202,0.315,43.883,1.29,1.4,0.93,2.71,1.49,56,34.0,310.91181818181815,67.94881775742707,0.8704545454545454,0.3311182679335396,0.49186363636363634,0.16032475834545373,2.2104090909090908,0.6067497843969958,38.44772727272727,5.923993932521715,0.8950454545454545,0.2250746917872307,0.8098636363636363,0.1547111888263158,0.45240909090909087,0.09598643708303847,2.1077727272727276,0.29489383591196766,122.07363636363635,21.639633951981665,0.5881818181818181,0.2439679206788186,0.619090909090909,0.1081405210565045,0.5084545454545455,0.028699970586889313,0.29872727272727273,0.01621046639610411,0.19277272727272726,0.018340514138771014,0.30809090909090914,0.0204797439783781,37.624545454545455,7.157356739595666,1.3395454545454546,0.31938150455927383,1.2995454545454546,0.1767828173272632,0.6945454545454545,0.16907950434005534,2.049545454545455,0.5981676566436416,1.136818181818182,0.32033295719173743,0.5726101366043125,-0.14935613719890467,0.4936003924350069,-0.17043119514555954,0.08985031607656449,1.8169725889978852,-0.4404100579490468,-0.2978640520449252,-0.5874224945786413,0.7965182624905361,1.196133413795651,1.4711498292835339,-0.25974052593457597,-0.10655293222703711,0.5031087273484179,0.33736217192877394,0.8744086361982987,-0.15512937924763093,-0.5682370434711552,1.392567043377391,1.1041294829620167,1.1025459923888465,0.21,0.5,0.00045454545454544484,1.4716349096699588,-0.00045454545454544484,1.4601483201658376,0.14238956494477897,0.342742267030589,0.7463,129.5583,4.545454545443952e-06,0.9567596466233964,87.48897727272727,33.56277864718496,0.7800239664990954,1.253451723098059,0.1404,0.3308,0.4262,0.0256,0.4961,0.2145,0.0392,0.9229999999999999,0.7498,0.7193,142.14999999999998,-1.0092936587501423e-17,0.9205776235344747,-4.5454545454742306e-06,0.9409620353038249,4.0371746350005693e-17,1.9220446806163778,147.59727272727272,43.711774286288254,1.00263136578991,0.7968488815942961,0.3742368776616206,-0.12461797344569188,1.2522502700058387,1.046467785810225,-0.2132,4.0371746350005693e-17,2.6737676253542695,0.0,2.6468646244864282,0.468346709763126,0.3953612799571385
RSC007119,Amateur,EvilSuperman_,56,21,Astro Amber Ales,5 O'clock Nowhere,N/A,3,20,"[20, 21, 22]",40.85,380.95,1.036,0.893,1.107,2.536,299.3,0.869,0.463,0.844,2.004,5.0,5.0,4.0,0.46,0.63,0.498,0.656,0.297,0.344,0.204,236.71,144.24,14.0,6.25,137.99,0.498,0.158,0.14,0.204,0.318,43.881,1.5,1.14,0.97,2.39,1.27,56,34.0,310.91181818181815,67.94881775742707,0.8704545454545454,0.3311182679335396,0.49186363636363634,0.16032475834545373,2.2104090909090908,0.6067497843969958,38.44772727272727,5.923993932521715,0.8950454545454545,0.2250746917872307,0.8098636363636363,0.1547111888263158,0.45240909090909087,0.09598643708303847,2.1077727272727276,0.29489383591196766,122.07363636363635,21.639633951981665,0.5881818181818181,0.2439679206788186,0.619090909090909,0.1081405210565045,0.5084545454545455,0.028699970586889313,0.29872727272727273,0.01621046639610411,0.19277272727272726,0.018340514138771014,0.30809090909090914,0.0204797439783781,37.624545454545455,7.157356739595666,1.3395454545454546,0.31938150455927383,1.2995454545454546,0.1767828173272632,0.6945454545454545,0.16907950434005534,2.049545454545455,0.5981676566436416,1.136818181818182,0.32033295719173743,1.030749086293358,0.49995868720442244,2.5020238157604466,0.5366147915725924,0.40551573054196827,0.9417075894739511,-0.3822371483600466,-0.11033755822967872,0.35189859751326247,0.7355190790972739,-0.5254043967139772,-0.10087884543658589,-0.36427024978629513,-0.10655293222703711,0.6121569244091571,0.4838483781610058,0.8741292034310401,0.5023914759120521,0.902494127865954,1.629142139549611,0.5691624106941161,0.4157605865764889,1.09,0.63,0.00045454545454544484,1.4716349096699588,-0.00045454545454544484,1.4601483201658376,0.7403639634981242,0.43177431823017887,0.5046,133.8503,4.545454545443952e-06,0.9567596466233964,87.48897727272727,33.56277864718496,0.5274004357586326,1.3813314807640706,0.0949,0.1247,0.4697,0.1333,0.1871,0.145,0.2036,0.8226,0.5357,1.3765,169.81,-1.0092936587501423e-17,0.9205776235344747,-4.5454545454742306e-06,0.9409620353038249,4.0371746350005693e-17,1.9220446806163778,147.59727272727272,43.711774286288254,0.8935694057408234,0.5693157910261205,0.716164412764105,0.5081634785000042,2.117897297004933,1.7936436822902297,1.0681,4.0371746350005693e-17,2.6737676253542695,0.0,2.6468646244864282,0.792102229424038,0.6776484394770477
