RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,ShPCT,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,Hat Trick,Playmaker,Savior,DI,DT,pdt,pdh,pnt,poh,pot,MAJ,EXT,ACC,NEG,RAW,z1,z2,z3,z4,AFP,tZ,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,pdt_mean,pdt_std,pnt_mean,pnt_std,pot_mean,pot_std,AFP_mean,AFP_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,pdt_z,pnt_z,pot_z,AFP_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC004190,Amateur,Demonikgoat4061,35,20,Aloof Goofs,Vibe Tribe,N/A,9,13,"[13, 16, 18, 19, 20, 21, 22, 23, 25]",39.06,255.51,0.714,0.343,0.857,1.829,336.0,0.952,0.581,1.064,2.374,2.0,0.0,0.0,1.4,0.46,0.516,0.667,0.277,0.333,0.207,155.69,99.82,2.0,1.43,98.39,0.516,0.151,0.126,0.207,0.31,30.501,1.12,1.42,0.6,1.48,0.9,56,34.0,309.685,62.93895379133518,0.8473333333333333,0.28474285373582814,0.5047916666666666,0.1851236905344679,2.168041666666667,0.5633271872788816,38.58291666666667,5.997502726074858,0.91375,0.2629984708171778,0.8394583333333333,0.18981821490611728,0.4985833333333334,0.10881213034466759,2.158333333333333,0.2945134036466528,122.12166666666667,17.005182756433705,0.6658333333333334,0.29387836387461935,0.6854166666666667,0.17665931759393166,0.5019166666666667,0.031126553275950434,0.2994583333333333,0.01522863197677513,0.19862500000000002,0.023115612077968653,0.3134166666666667,0.0236200295745253,38.40691666666667,6.869183249447693,1.32,0.328990550941354,1.3183333333333334,0.13196398278933225,0.6933333333333334,0.1825821236705773,1.9016666666666666,0.6346355795577331,1.1341666666666665,0.390672960823808,-0.8607546954086532,-0.4682587520072904,-0.873965218603628,-0.6018556787652792,0.07954699732926443,-0.21578072231244824,-0.5928918187452609,-0.7574216808880395,-0.7322813291221762,-1.395554932080226,2.4981991085940995,1.275996475797605,0.45245399349161664,-1.4747439801279616,0.3623092467442005,-0.14465124422839953,-1.1509252817359807,-0.6079201953604195,-0.7704122330785331,-0.511185495364976,-0.6644233009446446,-0.5993930733595735,-2.13,-2.15,-0.00041666666666668556,1.575379813876963,3.700743415417188e-17,1.5359262889922132,-1.3517904156030105,-1.3998067585721883,-1.0101,59.034,4.16666666667546e-06,0.9418910725718658,86.93703333333333,32.15527556347774,-1.0724214254505489,-0.8677591108883501,-0.193,-0.1798,-0.295,-0.2433,-0.2697,-0.2949,-0.3717,-0.9110999999999999,-0.9362999999999999,-1.7588,128.75,-1.2500000000007875e-05,0.911551752597209,4.166666666666208e-06,0.9445825613461619,-9.25185853854297e-18,1.9357307167646245,144.99666666666667,37.76332850412083,-0.999490700779318,-0.9912359225987643,-0.9085974535443927,-0.4302233756988289,-2.3383115300225397,-2.330056751841986,-1.6409,5.551115123125783e-17,2.7889429775388805,2.7755575615628914e-17,2.785000570116266,-0.8384221365780654,-0.8366449819953583
RSC007333,Amateur,Dracula__OG,33,20,Aloof Goofs,Vibe Tribe,N/A,2,20,"[20, 21]",29.41,253.06,0.606,0.424,0.848,2.061,320.99,0.912,0.539,1.04,2.29,0.0,1.0,1.0,2.18,0.39,0.516,0.663,0.269,0.337,0.215,150.75,102.31,2.0,1.52,100.79,0.516,0.147,0.122,0.215,0.312,31.446,1.46,1.38,0.61,1.57,0.93,56,34.0,309.685,62.93895379133518,0.8473333333333333,0.28474285373582814,0.5047916666666666,0.1851236905344679,2.168041666666667,0.5633271872788816,38.58291666666667,5.997502726074858,0.91375,0.2629984708171778,0.8394583333333333,0.18981821490611728,0.4985833333333334,0.10881213034466759,2.158333333333333,0.2945134036466528,122.12166666666667,17.005182756433705,0.6658333333333334,0.29387836387461935,0.6854166666666667,0.17665931759393166,0.5019166666666667,0.031126553275950434,0.2994583333333333,0.01522863197677513,0.19862500000000002,0.023115612077968653,0.3134166666666667,0.0236200295745253,38.40691666666667,6.869183249447693,1.32,0.328990550941354,1.3183333333333334,0.13196398278933225,0.6933333333333334,0.1825821236705773,1.9016666666666666,0.6346355795577331,1.1341666666666665,0.390672960823808,-0.8996813036920162,-0.8475483411331957,-0.43641992244976435,-0.19001686601302753,-1.5294560228853789,-0.2500014536042903,-0.38216388612939656,-0.3714353035699691,-0.4470651081966919,-1.2544214885662481,5.152358433956277,1.6722393740120185,0.45245399349161664,-2.0000702216577744,0.7083956913953788,-0.0599773451678732,-1.0133543412495727,0.4255441367522934,-0.4672992233427163,-0.45641562086158577,-0.5226096319683171,-0.5226025016836138,-1.7,-1.63,-0.00041666666666668556,1.575379813876963,3.700743415417188e-17,1.5359262889922132,-1.07884036494711,-1.0612488448710078,-0.7758,61.4819,4.16666666667546e-06,0.9418910725718658,86.93703333333333,32.15527556347774,-0.8236665462263135,-0.7916316339159447,-0.1483,-0.1568,-0.2692,-0.1942,-0.2352,-0.2265,-0.2967,-0.7685000000000001,-0.7584,-0.5878,110.62,-1.2500000000007875e-05,0.911551752597209,4.166666666666208e-06,0.9445825613461619,-9.25185853854297e-18,1.9357307167646245,144.99666666666667,37.76332850412083,-0.8430541632007313,-0.8028987594116018,-0.3036579390455959,-0.9103187676614735,-2.057030869907801,-2.0168754661186714,-0.7507,5.551115123125783e-17,2.7889429775388805,2.7755575615628914e-17,2.785000570116266,-0.7375664853940614,-0.7241921196570787
RSC007161,Amateur,MrAnderpants,49,20,Aloof Goofs,Vibe Tribe,N/A,6,20,"[20, 21, 22, 23, 24, 25]",27.93,301.53,0.633,0.551,0.98,2.265,323.27,0.886,0.553,1.078,2.159,1.0,1.0,2.0,0.39,0.57,0.534,0.692,0.285,0.308,0.181,169.36,132.17,4.0,2.04,130.13,0.534,0.158,0.127,0.181,0.291,37.868,1.63,1.27,0.77,1.77,1.11,56,34.0,309.685,62.93895379133518,0.8473333333333333,0.28474285373582814,0.5047916666666666,0.1851236905344679,2.168041666666667,0.5633271872788816,38.58291666666667,5.997502726074858,0.91375,0.2629984708171778,0.8394583333333333,0.18981821490611728,0.4985833333333334,0.10881213034466759,2.158333333333333,0.2945134036466528,122.12166666666667,17.005182756433705,0.6658333333333334,0.29387836387461935,0.6854166666666667,0.17665931759393166,0.5019166666666667,0.031126553275950434,0.2994583333333333,0.01522863197677513,0.19862500000000002,0.023115612077968653,0.3134166666666667,0.0236200295745253,38.40691666666667,6.869183249447693,1.32,0.328990550941354,1.3183333333333334,0.13196398278933225,0.6933333333333334,0.1825821236705773,1.9016666666666666,0.6346355795577331,1.1341666666666665,0.390672960823808,-0.12956999614319503,-0.7527259438517192,0.2496078875692571,0.172117262441539,-1.7762253980063811,0.2519026053427262,-0.2451907299290844,-0.5000974293426595,-0.002263620800995656,0.4709348583921258,-0.938596940913334,0.6533290643178129,1.0307383875400737,-0.949417738598152,-0.7624716983721278,-0.9490532853033996,-0.0784542568011992,0.9422763028086499,0.36626155343077843,0.41990237119265866,-0.20746814535425653,-0.06185907162785582,0.47,-0.03,-0.00041666666666668556,1.575379813876963,3.700743415417188e-17,1.5359262889922132,0.29860523952568946,-0.019532187328914277,-0.1191,100.2001,4.16666666667546e-06,0.9418910725718658,86.93703333333333,32.15527556347774,-0.12645216642880866,0.41246938283841017,-0.0228,-0.0186,0.1402,0.0537,-0.0278,-0.0348,0.0821,0.15249999999999997,0.019500000000000017,0.8638,113.88,-1.2500000000007875e-05,0.911551752597209,4.166666666666208e-06,0.9445825613461619,-9.25185853854297e-18,1.9357307167646245,144.99666666666667,37.76332850412083,0.16731085159505066,0.020639628690105254,0.4462397545892918,-0.8239916315446385,-0.21044102536029596,-0.3571122482652414,0.444,5.551115123125783e-17,2.7889429775388805,2.7755575615628914e-17,2.785000570116266,-0.07545547795530799,-0.12822699287646216
RSC006375,Amateur,Rich-Rollin6060,48,20,Aloof Goofs,Vibe Tribe,N/A,9,17,"[17, 18, 19, 20, 21, 22, 23, 24, 25]",40.91,305.04,0.938,0.417,0.771,2.292,322.49,0.878,0.544,1.09,2.192,2.0,0.0,3.0,0.77,0.67,0.48,0.639,0.306,0.361,0.214,181.52,123.52,5.0,2.6,120.92,0.48,0.159,0.147,0.214,0.331,40.025,1.35,1.31,0.59,1.42,0.88,56,34.0,309.685,62.93895379133518,0.8473333333333333,0.28474285373582814,0.5047916666666666,0.1851236905344679,2.168041666666667,0.5633271872788816,38.58291666666667,5.997502726074858,0.91375,0.2629984708171778,0.8394583333333333,0.18981821490611728,0.4985833333333334,0.10881213034466759,2.158333333333333,0.2945134036466528,122.12166666666667,17.005182756433705,0.6658333333333334,0.29387836387461935,0.6854166666666667,0.17665931759393166,0.5019166666666667,0.031126553275950434,0.2994583333333333,0.01522863197677513,0.19862500000000002,0.023115612077968653,0.3134166666666667,0.0236200295745253,38.40691666666667,6.869183249447693,1.32,0.328990550941354,1.3183333333333334,0.13196398278933225,0.6933333333333334,0.1825821236705773,1.9016666666666666,0.6346355795577331,1.1341666666666665,0.390672960823808,-0.07380167162294744,0.31841595136495754,-0.4742324789075057,0.2200467794428781,0.38800871623051625,-0.5427788213233831,-0.20304514340591143,-0.41738606277450147,-0.11431285045029421,-0.0706647310927624,0.35445503810926493,0.08726778115436468,-0.7041147946052977,0.4295636454176073,0.6651348858139815,0.7444246959071269,0.23555687402333178,0.09118802930406303,0.06314854369496156,-0.5659553698683664,-0.7589657469288629,-0.6505867878102133,-0.18,-0.49,-0.00041666666666668556,1.575379813876963,3.700743415417188e-17,1.5359262889922132,-0.11399367425648553,-0.31902572637226617,-0.5522,71.3428,4.16666666667546e-06,0.9418910725718658,86.93703333333333,32.15527556347774,-0.5862717916614862,-0.4849665586770903,-0.1055,-0.1952,-0.1649,-0.0205,-0.2928,-0.1612,-0.0313,-0.4861,-0.4853,0.3267,157.63,-1.2500000000007875e-05,0.911551752597209,4.166666666666208e-06,0.9445825613461619,-9.25185853854297e-18,1.9357307167646245,144.99666666666667,37.76332850412083,-0.5332527732134035,-0.5137763352046649,0.16877347513813573,0.3345397197165696,-0.02993957835869815,-0.010463140349959599,0.0545,5.551115123125783e-17,2.7889429775388805,2.7755575615628914e-17,2.785000570116266,-0.010735098781086793,-0.0037569616545977294
RSC005925,Amateur,Emily26210,35,20,Amaranth,Flower Road,N/A,5,18,"[18, 19, 20, 22, 23]",41.07,259.4,0.657,0.343,1.0,1.6,315.59,0.929,0.517,0.793,2.331,0.0,0.0,4.0,0.46,0.74,0.518,0.685,0.307,0.315,0.175,155.85,103.55,4.0,2.86,100.69,0.518,0.167,0.14,0.175,0.297,29.905,0.94,1.4,0.71,1.93,1.08,56,34.0,309.685,62.93895379133518,0.8473333333333333,0.28474285373582814,0.5047916666666666,0.1851236905344679,2.168041666666667,0.5633271872788816,38.58291666666667,5.997502726074858,0.91375,0.2629984708171778,0.8394583333333333,0.18981821490611728,0.4985833333333334,0.10881213034466759,2.158333333333333,0.2945134036466528,122.12166666666667,17.005182756433705,0.6658333333333334,0.29387836387461935,0.6854166666666667,0.17665931759393166,0.5019166666666667,0.031126553275950434,0.2994583333333333,0.01522863197677513,0.19862500000000002,0.023115612077968653,0.3134166666666667,0.0236200295745253,38.40691666666667,6.869183249447693,1.32,0.328990550941354,1.3183333333333334,0.13196398278933225,0.6933333333333334,0.1825821236705773,1.9016666666666666,0.6346355795577331,1.1341666666666665,0.390672960823808,-0.7989487745015992,-0.6684393684904069,-0.873965218603628,-1.008368989628493,0.41468648651386847,0.327948674880153,-0.47172325749113914,-0.16925196307002693,-0.5862777874579398,-1.2603020487126644,-0.7004031553039078,-0.3089751170600485,0.5167078150525564,0.49522942560883393,-1.0220365318605116,-0.6950315881218206,-1.237689599757038,-1.1550483711847976,-0.6188557282106247,0.09128312417231678,0.04464504393699192,-0.13864964330381552,-1.85,-1.43,-0.00041666666666668556,1.575379813876963,3.700743415417188e-17,1.5359262889922132,-1.174055498896843,-0.9310342626782461,-0.4139,71.4899,4.16666666667546e-06,0.9418910725718658,86.93703333333333,32.15527556347774,-0.439439526203903,-0.4803918816630614,-0.0791,-0.0416,-0.1633,-0.2113,-0.0624,-0.1208,-0.3229,-0.4953,-0.5061,-2.3927,122.77000000000001,-1.2500000000007875e-05,0.911551752597209,4.166666666666208e-06,0.9445825613461619,-9.25185853854297e-18,1.9357307167646245,144.99666666666667,37.76332850412083,-0.5433454530571833,-0.5357966443350358,-1.2360706885920336,-0.5885780609683606,-2.3679942026175773,-2.36044539389543,-1.8223,5.551115123125783e-17,2.7889429775388805,2.7755575615628914e-17,2.785000570116266,-0.8490651195411776,-0.8475565208939573
RSC006797,Amateur,Manimal0731,39,20,Amaranth,Flower Road,N/A,7,18,"[18, 19, 20, 21, 22, 23, 25]",42.17,301.41,0.897,0.333,0.897,2.128,324.57,0.947,0.594,0.863,2.182,3.0,0.0,4.0,0.41,0.49,0.523,0.691,0.295,0.309,0.182,178.76,122.65,7.0,4.49,118.16,0.523,0.168,0.127,0.182,0.296,34.975,1.23,1.23,0.73,1.51,0.95,56,34.0,309.685,62.93895379133518,0.8473333333333333,0.28474285373582814,0.5047916666666666,0.1851236905344679,2.168041666666667,0.5633271872788816,38.58291666666667,5.997502726074858,0.91375,0.2629984708171778,0.8394583333333333,0.18981821490611728,0.4985833333333334,0.10881213034466759,2.158333333333333,0.2945134036466528,122.12166666666667,17.005182756433705,0.6658333333333334,0.29387836387461935,0.6854166666666667,0.17665931759393166,0.5019166666666667,0.031126553275950434,0.2994583333333333,0.01522863197677513,0.19862500000000002,0.023115612077968653,0.3134166666666667,0.0236200295745253,38.40691666666667,6.869183249447693,1.32,0.328990550941354,1.3183333333333334,0.13196398278933225,0.6933333333333334,0.1825821236705773,1.9016666666666666,0.6346355795577331,1.1341666666666665,0.390672960823808,-0.1314766055285018,0.174426385122716,-0.9279831564004014,-0.07108065715785107,0.5980961572119109,-0.06368858323759463,-0.5665508271682778,-0.8768936548198236,-0.08035853843535484,-0.2329681911338368,-0.8705415735963552,1.106178090848571,0.6773423689549055,-0.29275993668588574,-0.7192108927907306,-0.7373685376520838,-0.49961058571884864,-0.27356408791218906,0.6693745631665953,0.20082287317909742,-0.6171520779525355,-0.47140878723297425,-0.31,-1.11,-0.00041666666666668556,1.575379813876963,3.700743415417188e-17,1.5359262889922132,-0.19651345701292053,-0.7226909311698275,-0.6668,86.2568,4.16666666667546e-06,0.9418910725718658,86.93703333333333,32.15527556347774,-0.7079419118454272,-0.021154641700721392,-0.1274,-0.1414,-0.0072,-0.0354,-0.2121,-0.1947,-0.054,-0.3114,-0.46080000000000004,-0.7732,153.15,-1.2500000000007875e-05,0.911551752597209,4.166666666666208e-06,0.9445825613461619,-9.25185853854297e-18,1.9357307167646245,144.99666666666667,37.76332850412083,-0.34160155922336755,-0.48783895185398773,-0.39943572383473075,0.21590610934742216,-0.5251311737106761,-0.6713685663412963,-0.4798,5.551115123125783e-17,2.7889429775388805,2.7755575615628914e-17,2.785000570116266,-0.18829039458314104,-0.24106586316184075
RSC007241,Amateur,NOTaTHinG420,31,20,Amaranth,Flower Road,N/A,1,20,[20],36.07,250.84,0.71,0.258,0.677,1.968,320.45,0.911,0.53,0.914,2.118,0.0,0.0,1.0,0.61,0.61,0.499,0.666,0.306,0.334,0.195,142.17,108.67,1.0,0.81,107.86,0.499,0.167,0.139,0.195,0.313,33.76,1.26,1.21,0.56,1.28,0.74,56,34.0,309.685,62.93895379133518,0.8473333333333333,0.28474285373582814,0.5047916666666666,0.1851236905344679,2.168041666666667,0.5633271872788816,38.58291666666667,5.997502726074858,0.91375,0.2629984708171778,0.8394583333333333,0.18981821490611728,0.4985833333333334,0.10881213034466759,2.158333333333333,0.2945134036466528,122.12166666666667,17.005182756433705,0.6658333333333334,0.29387836387461935,0.6854166666666667,0.17665931759393166,0.5019166666666667,0.031126553275950434,0.2994583333333333,0.01522863197677513,0.19862500000000002,0.023115612077968653,0.3134166666666667,0.0236200295745253,38.40691666666667,6.869183249447693,1.32,0.328990550941354,1.3183333333333334,0.13196398278933225,0.6933333333333334,0.1825821236705773,1.9016666666666666,0.6346355795577331,1.1341666666666665,0.390672960823808,-0.9349535773202065,-0.4823065145675091,-1.3331176898762014,-0.3551074245731974,-0.4189938348408688,-0.9001953481492886,-0.37689568781399996,-0.288723937001811,0.1369490584602523,-0.8386658862146567,-0.1899879004265663,0.42690455105243363,-0.09370348977637068,0.4295636454176073,-0.15682042023256576,-0.017640395637610044,-0.6764875092013738,-0.18237605860812606,0.8209310680345038,-0.7302649933785367,-0.9795647875587052,-1.0089427889646916,-0.7,-1.13,-0.00041666666666668556,1.575379813876963,3.700743415417188e-17,1.5359262889922132,-0.4440728052822255,-0.7357123893891035,-0.865,60.4016,4.16666666667546e-06,0.9418910725718658,86.93703333333333,32.15527556347774,-0.9183696415178277,-0.8252279872691411,-0.1653,-0.3027,-0.2806,-0.0799,-0.454,-0.2526,-0.1221,-0.8285,-0.8287,-0.8589,126.75,-1.2500000000007875e-05,0.911551752597209,4.166666666666208e-06,0.9445825613461619,-9.25185853854297e-18,1.9357307167646245,144.99666666666667,37.76332850412083,-0.9088759882688604,-0.8773231695974226,-0.44370841076261025,-0.4831848088993413,-1.835769207930812,-1.8042163892593743,-0.3068,5.551115123125783e-17,2.7889429775388805,2.7755575615628914e-17,2.785000570116266,-0.6582311731417319,-0.6478334003299875
RSC007018,Amateur,vBoostedv,50,20,Amaranth,Flower Road,N/A,3,19,"[19, 20, 21]",35.34,319.14,0.82,0.52,0.88,2.32,324.69,0.953,0.548,0.862,2.268,3.0,0.0,4.0,0.92,0.58,0.519,0.68,0.288,0.32,0.192,181.36,137.78,7.0,3.5,134.28,0.519,0.161,0.128,0.192,0.302,40.553,1.5,1.32,0.67,1.61,0.92,56,34.0,309.685,62.93895379133518,0.8473333333333333,0.28474285373582814,0.5047916666666666,0.1851236905344679,2.168041666666667,0.5633271872788816,38.58291666666667,5.997502726074858,0.91375,0.2629984708171778,0.8394583333333333,0.18981821490611728,0.4985833333333334,0.10881213034466759,2.158333333333333,0.2945134036466528,122.12166666666667,17.005182756433705,0.6658333333333334,0.29387836387461935,0.6854166666666667,0.17665931759393166,0.5019166666666667,0.031126553275950434,0.2994583333333333,0.01522863197677513,0.19862500000000002,0.023115612077968653,0.3134166666666667,0.0236200295745253,38.40691666666667,6.869183249447693,1.32,0.328990550941354,1.3183333333333334,0.13196398278933225,0.6933333333333334,0.1825821236705773,1.9016666666666666,0.6346355795577331,1.1341666666666665,0.390672960823808,0.15022493115069313,-0.0959930441614945,0.08215228039925966,0.2697514637405637,-0.5407111617586599,-0.12832774234440741,-0.5981600170606575,-0.4541466701381273,-0.37236562176382615,0.7149781044683788,0.8648702929866067,0.5967229360014681,0.5488347258330262,-0.7524203980244721,-0.28660283697675765,-0.48334684047050486,0.3124219074379596,0.5471281758243774,-0.01262970873899265,-0.12779637384124387,-0.459581334645505,-0.5481993589089337,0.34,0.26,-0.00041666666666668556,1.575379813876963,3.700743415417188e-17,1.5359262889922132,0.2160854567692545,0.1692789568505902,-0.164,89.9676,4.16666666667546e-06,0.9418910725718658,86.93703333333333,32.15527556347774,-0.1741222222425866,0.09424788354508205,-0.0313,-0.1645,0.032,0.0389,-0.2467,-0.0479,0.0594,-0.12490000000000001,-0.23519999999999996,0.8596,140.54000000000002,-1.2500000000007875e-05,0.911551752597209,4.166666666666208e-06,0.9445825613461619,-9.25185853854297e-18,1.9357307167646245,144.99666666666667,37.76332850412083,-0.13700538630326625,-0.2490032912861189,0.4440700313092791,-0.11801572698180794,0.18904891802420487,0.07705101304135224,0.0717,5.551115123125783e-17,2.7889429775388805,2.7755575615628914e-17,2.785000570116266,0.0677851499821743,0.02766642630817686
RSC006256,Amateur,Casca757,48,20,Astro Amber Ales,5 O'clock Nowhere,N/A,9,17,"[17, 18, 19, 20, 21, 22, 23, 24, 25]",34.83,254.1,0.646,0.396,0.646,1.854,288.3,0.753,0.439,0.832,2.134,0.0,1.0,2.0,0.75,0.88,0.466,0.646,0.326,0.354,0.209,139.76,114.34,3.0,1.56,112.78,0.466,0.18,0.145,0.209,0.335,37.781,1.21,1.38,0.47,1.47,0.86,56,34.0,309.685,62.93895379133518,0.8473333333333333,0.28474285373582814,0.5047916666666666,0.1851236905344679,2.168041666666667,0.5633271872788816,38.58291666666667,5.997502726074858,0.91375,0.2629984708171778,0.8394583333333333,0.18981821490611728,0.4985833333333334,0.10881213034466759,2.158333333333333,0.2945134036466528,122.12166666666667,17.005182756433705,0.6658333333333334,0.29387836387461935,0.6854166666666667,0.17665931759393166,0.5019166666666667,0.031126553275950434,0.2994583333333333,0.01522863197677513,0.19862500000000002,0.023115612077968653,0.3134166666666667,0.0236200295745253,38.40691666666667,6.869183249447693,1.32,0.328990550941354,1.3183333333333334,0.13196398278933225,0.6933333333333334,0.1825821236705773,1.9016666666666666,0.6346355795577331,1.1341666666666665,0.390672960823808,-0.8831573556860173,-0.7070707155310083,-0.5876701482807295,-0.5574764963566312,-0.6257465545368439,-1.0180667559323002,0.45547964601866564,0.5475798805206766,0.08262215923635051,-0.5493423270110027,0.28639967079228595,-1.1014609134888753,-1.1538915455318737,1.7428792492421399,0.44883085790699506,0.9137724940281795,-0.09111951798883726,-0.3343561074482311,-0.4672992233427163,-1.2231938639090496,-0.6801803752753477,-0.7017805022608531,-0.47,-0.0,-0.00041666666666668556,1.575379813876963,3.700743415417188e-17,1.5359262889922132,-0.2980762665593021,-2.4094537882058156e-17,-0.3605,53.0066,4.16666666667546e-06,0.9418910725718658,86.93703333333333,32.15527556347774,-0.3827450722962027,-1.0552058018085169,-0.0689,-0.2105,-0.3588,-0.0537,-0.3158,-0.1053,-0.082,-0.6919,-0.5031,-0.4255,117.97000000000001,-1.2500000000007875e-05,0.911551752597209,4.166666666666208e-06,0.9445825613461619,-9.25185853854297e-18,1.9357307167646245,144.99666666666667,37.76332850412083,-0.7590216331970864,-0.5326206382104631,-0.21981363229653123,-0.7156855006495902,-1.6945207661432078,-1.4681197711565845,-0.1372,5.551115123125783e-17,2.7889429775388805,2.7755575615628914e-17,2.785000570116266,-0.6075853037477833,-0.527152413148445
RSC007119,Amateur,Mos11bravo,55,20,Astro Amber Ales,5 O'clock Nowhere,N/A,3,20,"[20, 21, 22]",45.53,335.09,1.018,0.473,0.909,2.236,286.71,0.744,0.421,0.835,2.138,4.0,0.0,3.0,0.38,0.65,0.511,0.664,0.284,0.335,0.204,199.62,135.47,7.0,3.18,132.29,0.511,0.153,0.131,0.204,0.31,41.01,1.22,1.39,0.65,2.16,1.22,56,34.0,309.685,62.93895379133518,0.8473333333333333,0.28474285373582814,0.5047916666666666,0.1851236905344679,2.168041666666667,0.5633271872788816,38.58291666666667,5.997502726074858,0.91375,0.2629984708171778,0.8394583333333333,0.18981821490611728,0.4985833333333334,0.10881213034466759,2.158333333333333,0.2945134036466528,122.12166666666667,17.005182756433705,0.6658333333333334,0.29387836387461935,0.6854166666666667,0.17665931759393166,0.5019166666666667,0.031126553275950434,0.2994583333333333,0.01522863197677513,0.19862500000000002,0.023115612077968653,0.3134166666666667,0.0236200295745253,38.40691666666667,6.869183249447693,1.32,0.328990550941354,1.3183333333333334,0.13196398278933225,0.6933333333333334,0.1825821236705773,1.9016666666666666,0.6346355795577331,1.1341666666666665,0.390672960823808,0.4036450952811593,0.5993712025693321,-0.17173202724557515,0.12063741084750768,1.1583293331622941,-0.01806094151513855,0.5028934308572353,0.713002613656993,0.06904043443037505,0.5979549575547053,-0.9726246245718235,0.20048003778705434,0.2918194395892674,-1.0150835187893787,0.23252683000000862,-0.14465124422839953,0.37895092310175704,-0.3039600976802101,-0.5430774757766705,-0.2373361228480245,0.40705775354316204,0.21970635785066256,0.67,1.31,-0.00041666666666668556,1.575379813876963,3.700743415417188e-17,1.5359262889922132,0.4255587514586665,0.8529055133625891,0.6166,85.9885,4.16666666667546e-06,0.9418910725718658,86.93703333333333,32.15527556347774,0.6546360309475037,-0.029498529143711746,0.1178,0.0659,-0.01,0.0766,0.0989,0.18,0.117,0.25029999999999997,0.3959,0.075,169.69,-1.2500000000007875e-05,0.911551752597209,4.166666666666208e-06,0.9445825613461619,-9.25185853854297e-18,1.9357307167646245,144.99666666666667,37.76332850412083,0.27460042645610117,0.4191225304531629,0.038745058571656506,0.6538971619156593,0.967242646943417,1.1117647509404787,0.1078,5.551115123125783e-17,2.7889429775388805,2.7755575615628914e-17,2.785000570116266,0.34681334639439854,0.39919731538656944
